#,Gold,Prediction,Correct,PromptLength
3809,hug,hug,1,6469
3810,ananda,ananda,1,5548
3811,x,x,1,5415
3812,boat,boat,1,5544
3813,bag,bag,1,5479
3814,logan,logan,1,5378
3815,lost,lost,1,5550
3816,derek,derek,1,5359
3817,tent,tent,1,5902
3818,fun,fun,1,5394
3819,pan,pan,1,5644
3820,prisoners,prisoners,1,5702
3821,driving,driving,1,5508
3822,rescue,rescue,1,5476
3823,erased,erased,1,5565
3824,comic,comic,1,5765
3825,useless,weak,0,6201
3826,hole,hole,1,5594
3827,ditch,ditch,1,5682
3828,ghost,ghost,1,5769
3829,leader,leader,1,5643
3830,covenant,council,0,5597
3831,crumbling,cliff,0,6513
3832,platter,platters,0,5553
3833,camera,camera,1,5835
3834,profession,profession,1,5583
3835,doorstep,doorstep,1,5740
3836,arthur,arthur,1,5980
3837,birds,birds,1,5830
3838,belsnor,belsnor,1,5418
3839,unwise,unwise,1,5307
3840,shaking,shaking,1,6128
3841,sally,sally,1,5485
3842,chase,jason,0,5523
3843,cello,cello,1,5417
3844,dylan,dylan,1,5479
3845,guardians,guardians,1,5815
3846,serena,serena,1,6340
3847,carnac,carnac,1,5436
3848,wedding,wedding,1,5635
3849,constance,constance,1,5588
3850,tests,tests,1,5527
3851,sophie,evelyn,0,6010
3852,pew,side,0,5421
3853,bow,bow,1,5544
3854,lucky,lucky,1,5399
3855,touching,touchingwill,0,5555
3856,bus,bus,1,5580
3857,bean,bean,1,5228
3858,johnson,johnson,1,5473
3859,planes,planes,1,5623
3860,sara,sara,1,5931
3861,stings,thorns,0,6025
3862,holly,holly,1,5550
3863,contorted,relaxed,0,5891
3864,ruth,ruth,1,5166
3865,beth,beth,1,5504
3866,pizza,pizza,1,6416
3867,ben,riley,0,5845
3868,sketch,pen,0,5528
3869,slide,slide,1,5655
3870,alan,alan,1,5667
3871,amanda,amanda,1,5114
3872,cole,cole,1,5428
3873,cute,cute,1,5501
3874,field,cornfield,0,5553
3875,okay,okay,1,5492
3876,leader,leader,1,5358
3877,julio,julio,1,5630
3878,face,face,1,5274
3879,kiss,dark,0,5633
3880,makeup,makeup,1,5612
3881,map,map,1,5530
3882,grandmother,candy,0,5478
3883,tribe,tribe,1,5631
3884,logan,logan,1,5338
3885,sarah,sarah,1,5498
3886,riders,riders,1,5990
3887,caring,caring,1,6054
3888,guitar,guitar,1,5485
3889,coat,coat,1,5643
3890,chores,chores,1,5604
3891,compartments,compartments,1,5830
3892,tube,tube,1,5507
3893,sick,sick,1,5503
3894,flat,flat,1,6250
3895,charlotte,charlotte,1,5253
3896,samantha,samantha,1,5633
3897,allison,allison,1,5801
3898,bryn,bryn,1,5760
3899,maggie,maggie,1,5520
3900,vault,vault,1,5917
3901,ewan,ewan,1,5507
3902,jealous,jealous,1,5630
3903,halle,halle,1,5370
3904,elena,elena,1,5737
3905,carriage,carriage,1,5756
3906,autism,autism,1,5496
3907,kangaroo,kangaroo,1,5510
3908,finley,finley,1,5462
3909,chair,chair,1,5674
3910,kelly,kelly,1,5330
3911,oasis,oasis,1,5312
3912,chrissy,candy,0,5270
3913,itself,themselves,0,6357
3914,camera,camera,1,5663
3915,tube,tube,1,6097
3916,ireland,ireland,1,5463
3917,carl,carl,1,5505
3918,sam,sam,1,5450
3919,doll,doll,1,5637
3920,vo,vo,1,6298
3921,elise,elise,1,5651
3922,eloisa,eloisa,1,5450
3923,forgot,did,0,5749
3924,fling,fling,1,5717
3925,commodity,commodity,1,5370
3926,tour,tour,1,5472
3927,never,stacy,0,5338
3928,chaperones,chaperones,1,5709
3929,prentiss,prentiss,1,5925
3930,bush,bush,1,5589
3931,millions,first,0,5604
3932,mushroom,one,0,5701
3933,conceived,born,0,5649
3934,drawer,drawer,1,5517
3935,loft,loft,1,5658
3936,surprise,surprise,1,5707
3937,tony,tony,1,5437
3938,raych,raych,1,5434
3939,newspaper,blanket,0,5726
3940,novel,story,0,5802
3941,tribes,tribes,1,5518
3942,wall,wall,1,5324
3943,helen,helen,1,5724
3944,ed,ed,1,6329
3945,phone,phone,1,5781
3946,dex,dex,1,6461
3947,moms,moms,1,5839
3948,booth,booth,1,5629
3949,yours,quinn,0,5370
3950,bottles,bottles,1,5721
3951,bagel,bagel,1,5337
3952,macon,amma,0,5615
3953,look,look,1,5973
3954,leon,leon,1,5675
3955,necklace,necklace,1,5508
3956,again,again,1,5943
3957,brandon,brandon,1,5296
3958,zhang,zhang,1,5726
3959,vote,vote,1,6576
3960,open,openwill,0,5534
3961,maggie,maggie,1,5496
3962,reid,reid,1,5493
3963,whipping,whipping,1,5828
3964,cars,cars,1,5627
3965,ana,ana,1,5498
3966,warm,ananimal,0,6353
3967,melissa,ananda,0,5343
3968,harlin,harlin,1,6370
3969,convent,convent,1,5983
3970,pity,pity,1,5396
3971,knock,knock,1,6846
3972,avigail,avigail,1,5819
3973,tracey,tracey,1,5888
3974,xavier,xavier,1,5401
3975,giant,giant,1,5632
3976,identification,identification,1,5609
3977,flannery,flannery,1,5614
3978,ridley,know,0,5402
3979,jeb,jeb,1,5624
3980,kiyu,kiyu,1,5437
3981,katie,katie,1,5309
3982,once,once,1,6176
3983,tiger,george,0,5512
3984,detective,detective,1,5656
3985,stan,stan,1,5990
3986,fixed,healed,0,5865
3987,teria,teria,1,5826
3988,gracy,doctor,0,6188
3989,matt,matt,1,5671
3990,headsets,headsets,1,5517
3991,burns,burns,1,5307
3992,paintings,landscapes,0,6515
3993,finn,finn,1,5385
3994,marshall,marshall,1,6073
3995,kayla,kayla,1,5895
3996,scissors,the,0,5436
3997,cities,city,0,5704
3998,brilliance,brilliance,1,5576
3999,useless,useless,1,5746
4000,sirona,sirona,1,5651
4001,cot,cot,1,5517
4002,ahead,ahead,1,5719
4003,exams,exams,1,5676
4004,okay,okay,1,5244
4005,today,today,1,5740
4006,peter,peter,1,5301
4007,mack,mack,1,5470
4008,lovers,leaving,0,6117
4009,chase,chase,1,5401
4010,drew,drew,1,5463
4011,joking,joking,1,5587
4012,handcuffs,key,0,5599
4013,stables,horse,0,5588
4014,george,george,1,5375
4015,maze,maze,1,5580
4016,safe,safe,1,5635
4017,lakeside,lakeside,1,5377
4018,helmet,helmet,1,5459
4019,tales,tales,1,5941
4020,rose,rose,1,5349
4021,castle,castle,1,5568
4022,proposal,proposal,1,5518
4023,jack,jack,1,5452
4024,amazing,amazing,1,5697
4025,cell,cell,1,5590
4026,snipe,snipe,1,5512
4027,nike,nike,1,5952
4028,andy,andy,1,5680
4029,cage,cage,1,5652
4030,cooler,cooler,1,5592
4031,tom,tom,1,5251
4032,lad,lad,1,5598
4033,galen,seth,0,6159
4034,ingrid,ingrid,1,5483
4035,date,date,1,5787
4036,child,son,0,5755
4037,mark,mark,1,5574
4038,ribbons,cork,0,5734
4039,nicole,nicole,1,5306
4040,patrick,patrick,1,5508
4041,churches,the,0,5633
4042,ethan,brianna,0,5392
4043,mathew,mathew,1,5382
4044,hungry,hungry,1,6009
4045,potion,potion,1,5510
4046,blind,blind,1,5678
4047,holly,holly,1,5537
4048,vikus,vikus,1,5435
4049,poems,poems,1,5622
4050,max,owen,0,5050
4051,lystus,lystus,1,5400
4052,duke,duke,1,5594
4053,clothes,clothes,1,5532
4054,jax,jax,1,5626
4055,helen,helen,1,5351
4056,change,reason,0,5747
4057,grate,wall,0,5561
4058,contract,contract,1,5688
4059,joseph,joseph,1,5825
4060,already,rios,0,5913
4061,janet,janet,1,6015
4062,jeffrey,jeffrey,1,5499
4063,jay,jay,1,5463
4064,gran,but,0,5505
4065,thomas,thomas,1,5612
4066,henrik,henrik,1,5493
4067,zach,zach,1,5121
4068,anne,anne,1,5158
4069,die,dying,0,6164
4070,hysterical,panicking,0,6297
4071,receptionist,receptionist,1,5813
4072,dryer,dryer,1,5546
4073,teria,teria,1,5488
4074,declan,declan,1,5415
4075,roman,roman,1,5537
4076,zach,zach,1,5363
4077,intrigued,intrigued,1,5710
4078,stephanie,stephanie,1,5695
4079,hugo,hugo,1,5106
4080,riley,riley,1,5608
4081,croach,bridge,0,5905
4082,stacie,stacie,1,5689
4083,lizzie,lizzie,1,5540
4084,paul,paul,1,5264
4085,forest,forest,1,5555
4086,stubborn,stubborn,1,5576
4087,identification,arrangements,0,5519
4088,bill,bill,1,5719
4089,gallery,gallery,1,5633
4090,tower,ship,0,5669
4091,humble,equal,0,5386
4092,derek,derek,1,6022
4093,wolves,wolves,1,5753
4094,grill,grill,1,5815
4095,kitten,kitten,1,5669
4096,roke,roke,1,5415
4097,problems,children,0,6293
4098,aaron,aaron,1,5319
4099,maryellen,maryellen,1,5464
4100,grin,grin,1,5603
4101,free,free,1,6618
4102,thief,survivor,0,5753
4103,arrived,had,0,5593
4104,harold,harold,1,5541
4105,creak,creak,1,5756
4106,gary,gary,1,5663
4107,lizzie,lizzie,1,5515
4108,matthew,matthew,1,6032
4109,shave,shave,1,6141
4110,annabelle,annabelle,1,5384
4111,nika,sibyl,0,5488
4112,weak,weak,1,5432
4113,driving,hurt,0,5542
4114,flame,flame,1,5489
4115,engaged,engaged,1,5571
4116,gary,gary,1,5378
4117,money,it,0,5358
4118,jonah,jonah,1,5990
4119,living,living,1,5527
4120,division,division,1,5872
4121,jonah,jonah,1,5783
4122,finger,finger,1,5411
4123,dash,dash,1,5612
4124,book,book,1,5537
4125,tense,tense,1,5219
4126,intended,intended,1,5752
4127,thomas,thomas,1,5630
4128,bob,bob,1,5417
4129,wire,wire,1,5680
4130,buzz,buzz,1,5818
4131,victoria,victoria,1,5861
4132,mom,mom,1,5995
4133,blessing,blessing,1,5537
4134,cassie,cassie,1,5356
4135,garden,valley,0,5623
4136,nerissa,nerissa,1,5315
4137,bear,bear,1,5722
4138,badge,choice,0,5502
4139,tucker,tucker,1,5535
4140,article,picture,0,5516
4141,freedom,freedom,1,5363
4142,ghost,ghost,1,5964
4143,daniel,daniel,1,5330
4144,booth,booth,1,5657
4145,fragile,fragile,1,5323
4146,brooch,brooch,1,5456
4147,cowards,cowards,1,6464
4148,sound,it,0,5664
4149,jason,jason,1,5257
4150,breed,breed,1,5217
4151,tuscany,tuscany,1,5507
4152,play,orchestra,0,5266
4153,candle,candle,1,5472
4154,architect,architect,1,5695
4155,theatre,theatre,1,5579
4156,apples,apples,1,5746
4157,wood,wood,1,5872
4158,cookies,cookies,1,5659
4159,menu,menu,1,5549
4160,radiation,radiation,1,5556
4161,leaving,leaving,1,5601
4162,mutual,mutual,1,5740
4163,stephanie,stephanie,1,5547
4164,aaron,aaron,1,5531
4165,valet,valet,1,5580
4166,it,it,1,5757
4167,suits,money,0,5313
4168,giselle,giselle,1,6276
4169,elk,elk,1,6058
4170,bench,bench,1,5531
4171,pigeon,pigeon,1,5552
4172,elevator,elevator,1,5999
4173,web,web,1,6271
4174,adam,adam,1,5782
4175,trolls,nasinwa,0,5231
4176,tablet,tablet,1,5532
4177,reservation,reservation,1,5367
4178,vibe,vibe,1,5581
4179,assistant,assistant,1,5236
4180,slip,slip,1,5823
4181,once,politics,0,5786
4182,tea,caution,0,5381
4183,aimee,aimee,1,5671
4184,maram,maram,1,5372
4185,message,message,1,5775
4186,compound,compound,1,5753
4187,andrew,connor,0,5630
4188,mia,mia,1,5312
4189,shadow,shadow,1,5827
4190,tony,tony,1,5221
4191,recipe,recipe,1,5526
4192,caia,caia,1,5476
4193,virus,virus,1,5734
4194,bright,good,0,6125
4195,gregori,gregori,1,5453
4196,vince,vince,1,5303
4197,cab,hurry,0,5723
4198,psychic,psychic,1,5547
4199,marley,marley,1,6451
4200,abe,abe,1,5500
4201,luke,luke,1,5448
4202,pack,pack,1,5469
4203,backyard,backyard,1,5529
4204,grunts,grunts,1,6451
4205,undressing,pouring,0,5281
4206,aaron,aaron,1,5434
4207,karl,karl,1,5350
4208,marbles,marbles,1,5735
4209,campsite,center,0,5758
4210,suitcase,suitcase,1,5732
4211,palace,palace,1,5683
4212,mark,mark,1,5442
4213,santa,children,0,5995
4214,beauty,beauty,1,5451
4215,kiss,kiss,1,5467
4216,danny,danny,1,5479
4217,test,test,1,5334
4218,jeb,jeb,1,6086
4219,skimmer,skimmer,1,5633
4220,wanda,wanda,1,5855
4221,jack,does,0,5495
4222,vanora,vanora,1,5909
4223,roman,roman,1,6148
4224,earn,earn,1,5528
4225,mark,mark,1,5214
4226,show,show,1,5247
4227,court,court,1,5667
4228,jeep,jeep,1,5639
4229,palace,palace,1,5746
4230,kissing,kissing,1,5668
4231,normal,normal,1,6046
4232,blake,blake,1,5341
4233,arrangements,arrangements,1,5470
4234,menus,menus,1,5395
4235,ivy,ivy,1,5609
4236,cells,rooms,0,5520
4237,millionaire,millionaire,1,5634
4238,win,score,0,5889
4239,gym,office,0,5819
4240,starving,starving,1,5622
4241,pass,pass,1,5651
4242,monson,monson,1,5831
4243,chapel,chapel,1,5698
4244,lights,lights,1,5246
4245,bad,bad,1,5816
4246,cut,cut,1,5479
4247,reindeer,reindeer,1,5831
4248,testify,testify,1,5877
4249,recipe,recipe,1,5635
4250,portals,portals,1,6110
4251,underpants,clothes,0,5514
4252,driving,driving,1,5511
4253,diane,diane,1,5689
4254,jenna,jenna,1,6205
4255,kate,kate,1,5303
4256,shotgun,window,0,5809
4257,comment,voice,0,5893
4258,sneezed,sneezed,1,5579
4259,paul,paul,1,5869
4260,rat,rat,1,6084
4261,impatiently,sharply,0,5667
4262,sam,sam,1,5406
4263,guard,guard,1,5667
4264,delilah,delilah,1,5318
4265,sebastian,sebastian,1,6089
4266,cell,cell,1,5951
4267,dagger,dagger,1,5552
4268,spies,e,0,5547
4269,aidan,aidan,1,5890
4270,campion,campion,1,5591
4271,pup,mouse,0,5660
4272,violet,violet,1,5341
4273,allison,allison,1,5776
4274,door,door,1,6047
4275,mozart,schack,0,5240
4276,spider,spider,1,5651
4277,play,project,0,6075
4278,guard,guard,1,6498
4279,max,max,1,5157
4280,shelf,others,0,5706
4281,martin,martin,1,5693
4282,sabrina,sabrina,1,5951
4283,julia,ronni,0,5961
4284,transports,transports,1,5593
4285,pink,pink,1,5584
4286,sacha,sacha,1,5260
4287,tattoo,tattoo,1,5568
4288,baseball,baseball,1,5812
4289,omcom,omcom,1,5576
4290,refuse,refuse,1,5437
4291,maddie,too,0,5435
4292,customer,place,0,5754
4293,grounded,grounded,1,5534
4294,kandrigi,kandrig,0,5854
4295,handout,handout,1,5482
4296,robot,robot,1,5515
4297,dia,dia,1,6045
4298,missouri,missouri,1,5301
4299,studio,studiothem,0,5686
4300,emotions,hate,0,5690
4301,asked,asked,1,5171
4302,ruby,ruby,1,5559
4303,wolf,blackwolf,0,5701
4304,thunked,thunked,1,5403
4305,madoc,madoc,1,5429
4306,clothes,clothes,1,5696
4307,cole,cole,1,5585
4308,anna,anna,1,5633
4309,liz,liz,1,5935
4310,russell,russell,1,6422
4311,cedric,cedric,1,5631
4312,wheel,wheel,1,5677
4313,prince,prince,1,5635
4314,deaf,deaf,1,5433
4315,agree,agree,1,5480
4316,madoc,nika,0,5363
4317,hit,hit,1,5539
4318,christian,christian,1,5646
4319,historian,historian,1,5762
4320,dance,dance,1,5493
4321,bella,bella,1,5705
4322,torret,aeron,0,5268
4323,bet,bet,1,5527
4324,bullets,bullets,1,5756
4325,necklace,necklace,1,5750
4326,cookies,cookies,1,5618
4327,tested,tested,1,5862
4328,roth,roth,1,5907
4329,olivia,olivia,1,5784
4330,jackie,jackie,1,5961
4331,natasha,axel,0,5610
4332,swords,swords,1,5483
4333,listened,listened,1,5686
4334,calendar,calendar,1,5504
4335,bags,bags,1,5517
4336,mirror,mirror,1,5446
4337,quinton,quinton,1,5534
4338,pearls,pearls,1,5655
4339,aidan,leta,0,5277
4340,syll,syll,1,5528
4341,ladder,ladder,1,5721
4342,coffin,coffin,1,5645
4343,hunter,hunter,1,5614
4344,indal,indal,1,5505
4345,maura,maura,1,5734
4346,brain,brain,1,6568
4347,gifted,gifted,1,6206
4348,moth,moth,1,5583
4349,pony,pony,1,5544
4350,cats,cats,1,5628
4351,notes,notes,1,6092
4352,sarah,sarah,1,5258
4353,dredger,dredger,1,6229
4354,work,work,1,5661
4355,renewed,renewed,1,5713
4356,pain,despair,0,5592
4357,nassar,alasdair,0,5363
4358,jane,jane,1,5515
4359,tom,kelly,0,5566
4360,tess,tess,1,5495
4361,earrings,dress,0,5527
4362,george,george,1,5272
4363,rachael,rachael,1,5708
4364,emma,emma,1,5169
4365,ace,cards,0,5264
4366,jenna,jenna,1,5421
4367,can,trash,0,5603
4368,hollow,hollow,1,5636
4369,gregor,gregor,1,5843
4370,string,string,1,5556
4371,evan,evan,1,5640
4372,truck,truck,1,5448
4373,list,list,1,5561
4374,jenna,jenna,1,5371
4375,dance,dance,1,4934
4376,jesse,jesse,1,5819
4377,gregor,gregor,1,5761
4378,reiss,reiss,1,5918
4379,emotion,emotions,0,5565
4380,iris,violet,0,5526
4381,temple,temple,1,6641
4382,macklin,macklin,1,5575
4383,jeremy,jeremy,1,5386
4384,edward,zero,0,6082
4385,sebastian,sebastian,1,5670
4386,george,george,1,5642
4387,jude,jude,1,5684
4388,shannon,javier,0,5367
4389,scroll,scroll,1,5438
4390,kitchen,kitchen,1,5740
4391,served,saw,0,5679
4392,emily,emily,1,5575
4393,driveway,driveway,1,5645
4394,nico,beth,0,5331
4395,jealous,jealous,1,5459
4396,paul,paul,1,5795
4397,colony,sun,0,5457
4398,box,box,1,5657
4399,podium,podium,1,5655
4400,milk,milk,1,5648
4401,photo,photo,1,5358
4402,country,name,0,5891
4403,olivia,olivia,1,5357
4404,olivia,olivia,1,5469
4405,arachne,arachne,1,5928
4406,gabriel,gabriel,1,5747
4407,rose,dave,0,5840
4408,notepad,notepad,1,5579
4409,sean,sean,1,5197
4410,workers,girls,0,5801
4411,parachute,controls,0,5639
4412,space,space,1,5538
4413,leroy,leroy,1,5694
4414,nanny,nanny,1,5334
4415,stones,stones,1,5687
4416,sense,sense,1,6264
4417,margaret,margaret,1,5853
4418,jed,jed,1,5410
4419,worry,always,0,5639
4420,darkling,darkling,1,5691
4421,angie,angie,1,5969
4422,teria,teria,1,5429
4423,already,for,0,5317
4424,eva,eva,1,6139
4425,fixed,fixed,1,5738
4426,kay,janet,0,5498
4427,marco,marco,1,5517
4428,faced,faced,1,6362
4429,jew,jew,1,5520
4430,pouting,pouting,1,5828
4431,jason,jason,1,5680
4432,picture,picture,1,5495
4433,magda,magda,1,5754
4434,vallin,jacques,0,5920
4435,arturo,arturo,1,5948
4436,andy,andy,1,5513
4437,organised,organised,1,5604
4438,passport,passport,1,5670
4439,library,library,1,5817
4440,imagine,think,0,5520
4441,olivia,olivia,1,5259
4442,universe,universe,1,5353
4443,dc,dc,1,5356
4444,pack,pack,1,6043
4445,ski,ski,1,5527
4446,smile,stay,0,6217
4447,katrina,katrina,1,5697
4448,dawsley,dawsley,1,5737
4449,sara,victoria,0,5444
4450,scarf,scarf,1,5527
4451,manners,manners,1,5682
4452,period,period,1,5514
4453,kissing,kissing,1,5582
4454,blonde,blonde,1,5652
4455,lily,lily,1,5561
4456,prison,prison,1,6051
4457,katie,katie,1,5624
4458,faeries,faeries,1,5441
4459,sire,sire,1,5402
4460,baby,cyclops,0,5719
4461,mekare,mekare,1,5276
4462,hq,hq,1,5368
4463,recorder,recorder,1,5799
4464,statue,statue,1,5538
4465,tents,tents,1,5901
4466,pigeons,pigeons,1,5511
4467,tragedy,tragedy,1,5684
4468,ammar,ammar,1,5451
4469,angeline,bergitta,0,5958
4470,crates,crates,1,5483
4471,number,number,1,5527
4472,talent,talent,1,5752
4473,shrimp,shrimp,1,5509
4474,heal,heal,1,5722
4475,graid,graid,1,5455
4476,max,max,1,5784
4477,wendy,jason,0,5593
4478,sonia,sonia,1,5898
4479,zombies,zombies,1,5363
4480,nora,nora,1,5455
4481,grow,die,0,5257
4482,sons,children,0,5519
4483,flag,flag,1,5606
4484,gabe,gabe,1,5595
4485,bump,bump,1,5755
4486,zarah,eric,0,5092
4487,spell,spell,1,5401
4488,payment,payment,1,5862
4489,ivy,ivy,1,5333
4490,coffin,coffin,1,5517
4491,kids,kids,1,5158
4492,leanne,leanne,1,5498
4493,france,france,1,5570
4494,fine,fine,1,5005
4495,gifts,much,0,6524
4496,samples,samples,1,5512
4497,dragon,dragon,1,5259
4498,realms,realms,1,6678
4499,forgotten,forgotten,1,5450
4500,cafeteria,cafeteria,1,5857
4501,certainty,hatred,0,5490
4502,here,guys,0,5564
4503,zach,zach,1,5982
4504,class,theclassroom,0,5387
4505,marielle,connor,0,5415
4506,others,others,1,5490
4507,boston,boston,1,5372
4508,bottles,bottles,1,6225
4509,sins,sins,1,5620
4510,scott,scott,1,5368
4511,dinner,dinner,1,5348
4512,quarantined,quarantined,1,5360
4513,decker,decker,1,6096
4514,bob,sir,0,5698
4515,stir,stir,1,5736
4516,orderly,orderly,1,5525
4517,parcel,parcel,1,5738
4518,menu,menu,1,5708
4519,roth,roth,1,5763
4520,weight,weight,1,5618
4521,bubble,bubble,1,5764
4522,spy,spy,1,5373
4523,taxi,taxi,1,5372
4524,amelia,haskell,0,5982
4525,crypt,crypt,1,5771
4526,lena,lena,1,5677
4527,terwilliger,terwilliger,1,5496
4528,match,match,1,5552
4529,max,max,1,5131
4530,sword,sword,1,5504
4531,cards,cards,1,5578
4532,expert,expert,1,5642
4533,vee,vee,1,5484
4534,guns,guns,1,5388
4535,tomas,tomas,1,6012
4536,cups,cups,1,5503
4537,morgan,nicholas,0,5400
4538,steiner,steiner,1,5442
4539,dors,dors,1,6209
4540,zachary,zachary,1,5300
4541,holiday,holiday,1,5743
4542,ray,ray,1,6503
4543,cellar,cellar,1,5628
4544,ana,ana,1,5657
4545,earlier,wilson,0,5471
4546,matt,matt,1,5341
4547,laughter,laughter,1,5728
4548,cards,cards,1,5928
4549,wounded,wounded,1,5708
4550,karen,karen,1,5638
4551,helicopter,helicopter,1,5685
4552,julie,julie,1,5754
4553,cook,cook,1,5269
4554,shouting,talking,0,5245
4555,stuff,have,0,5338
4556,gina,gina,1,5424
4557,hot,hot,1,5544
4558,joseph,joseph,1,5592
4559,asleep,gone,0,5987
4560,familiar,familiar,1,5781
4561,maze,maze,1,5460
4562,bites,bites,1,5488
4563,nicholas,nicholas,1,5651
4564,button,button,1,5629
4565,aidan,aidan,1,5557
4566,intently,bill,0,6309
4567,caleb,caleb,1,5497
4568,popcorn,popcorn,1,5580
4569,wade,wade,1,5339
4570,trophies,trophies,1,5508
4571,duke,duke,1,5316
4572,jeep,car,0,5610
4573,tess,nick,0,5624
4574,pam,pam,1,5686
4575,holly,holly,1,5359
4576,cubicle,cubicle,1,6135
4577,thorn,thorn,1,5743
4578,twitchtip,twitchtip,1,5747
4579,ava,matt,0,5708
4580,selena,selena,1,5606
4581,castle,castle,1,5490
4582,palace,palace,1,5898
4583,lucky,lucky,1,5627
4584,client,client,1,5582
4585,tank,tank,1,5556
4586,jaden,jaden,1,5449
4587,french,french,1,5395
4588,rory,jodi,0,6070
4589,ebens,ebens,1,5518
4590,joie,joie,1,6032
4591,demons,demons,1,5295
4592,win,n't,0,5795
4593,drugs,firing,0,5692
4594,shopping,money,0,5775
4595,brenda,brenda,1,5432
4596,spoon,pencil,0,5610
4597,fireworks,noise,0,5565
4598,breed,breed,1,5507
4599,sad,alone,0,6010
4600,moon,moon,1,5534
4601,coach,coach,1,5524
4602,competition,competition,1,5495
4603,roses,roses,1,5601
4604,temple,temple,1,5535
4605,mate,mate,1,5652
4606,waitress,waiter,0,5524
4607,eating,the,0,5348
4608,kane,kane,1,5555
4609,kevin,kevin,1,5265
4610,corey,corey,1,6022
4611,stacie,stacie,1,6060
4612,bonfire,fire,0,5762
4613,dormitory,dormitory,1,5517
4614,academy,academy,1,5770
4615,barbara,barbaraad,0,5373
4616,jj,jj,1,6155
4617,library,library,1,5444
4618,duke,duke,1,5539
4619,glasses,glasses,1,5837
4620,yet,yet,1,5420
4621,cafe,entrance,0,5874
4622,mikhail,him,0,5311
4623,witnesses,witnesses,1,6183
4624,kyle,kyle,1,5406
4625,allergy,allergy,1,5477
4626,home,home,1,5815
4627,tatianna,tatianna,1,5511
4628,dominic,dominic,1,5171
4629,jerry,jerry,1,6130
4630,chapel,chapel,1,5806
4631,yana,yana,1,5382
4632,ashe,adele,0,5411
4633,boat,boat,1,5635
4634,royal,royal,1,5611
4635,written,described,0,6423
4636,dormer,dormer,1,5559
4637,brandon,brandon,1,5328
4638,gloria,gloria,1,5906
4639,caitlyn,caitlyn,1,5366
4640,leader,leader,1,6680
4641,harry,harry,1,5736
4642,sarah,abby,0,5702
4643,cabin,cabin,1,5789
4644,pieter,pieter,1,6253
4645,note,note,1,5593
4646,woods,woods,1,5857
4647,penguin,penguin,1,5532
4648,horses,roses,0,5925
4649,chem,chem,1,5653
4650,acquainted,acquainted,1,5812
4651,hike,hike,1,5534
4652,zoe,tuan,0,5630
4653,allison,allison,1,5156
4654,spike,spike,1,5921
4655,bonnie,meredith,0,6169
4656,macklin,macklin,1,5614
4657,pillow,pillow,1,5148
4658,pounding,door,0,5758
4659,mistaken,mistaken,1,5924
4660,elle,elle,1,5291
4661,domenico,domenico,1,6691
4662,deity,deity,1,5717
4663,fiance,husband,0,6012
4664,garion,garion,1,5287
4665,raine,raine,1,5566
4666,die,die,1,5656
4667,woven,discovered,0,6430
4668,bracelet,bracelet,1,5517
4669,leland,leland,1,5680
4670,joint,joint,1,5503
4671,rider,rider,1,5855
4672,birthright,birthright,1,5749
4673,radio,radio,1,5562
4674,jordan,jordan,1,5359
4675,clean,appropriate,0,5981
4676,candlestick,candlestick,1,5621
4677,werewolves,werewolves,1,5373
4678,breathing,smiling,0,5856
4679,injured,injured,1,6474
4680,cube,cube,1,5674
4681,natasha,tony,0,6237
4682,brent,brent,1,5647
4683,erica,erica,1,5609
4684,hunter,hunter,1,5427
4685,elena,elena,1,5611
4686,boots,boots,1,5636
4687,fling,fling,1,5473
4688,dress,dress,1,5522
4689,towers,towers,1,5568
4690,lapo,lapo,1,5327
4691,spike,spike,1,5509
4692,railing,railing,1,5340
4693,wade,wade,1,5666
4694,involved,sure,0,6023
4695,amulet,amulet,1,5541
4696,jina,jina,1,5498
4697,prophecy,prophecy,1,5515
4698,ananda,ananda,1,5694
4699,farmer,farmer,1,5587
4700,coin,coin,1,5382
4701,warehouse,door,0,5786
4702,torch,torch,1,5519
4703,balls,balls,1,5626
4704,finch,rick,0,5409
4705,drink,drink,1,5606
4706,button,button,1,5513
4707,matt,matt,1,6014
4708,josh,josh,1,5520
4709,paris,paris,1,5350
4710,fearless,fearless,1,5751
4711,king,king,1,5747
4712,charlie,they,0,5801
4713,pass,pass,1,5678
4714,cookie,cookie,1,5608
4715,karen,karen,1,5981
4716,cockroach,cockroach,1,5546
4717,arria,arria,1,5368
4718,drugged,drugged,1,5869
4719,mikhail,alec,0,5290
4720,evelyn,evelyn,1,5843
4721,petr,petr,1,5814
4722,nicholas,nicholas,1,6000
4723,shed,shed,1,5625
4724,bliss,bliss,1,5537
4725,dust,dust,1,5504
4726,mareth,mareth,1,6167
4727,visible,visible,1,5396
4728,fair,fair,1,5090
4729,fat,fat,1,5957
4730,crater,crater,1,5900
4731,sweet,sweet,1,5589
4732,gangway,end,0,5541
4733,hut,hut,1,5553
4734,sleeve,sleeve,1,5766
4735,yes,no,0,5493
4736,kurtz,kurtz,1,6274
4737,floats,floats,1,5628
4738,brandon,brandon,1,5357
4739,grave,grave,1,5439
4740,andrew,andrew,1,5434
4741,bedroom,bedroom,1,5748
4742,lestat,lestat,1,6346
4743,opal,opal,1,5546
4744,agnes,agnes,1,5475
4745,rogue,rogue,1,5787
4746,cara,cara,1,5420
4747,rogan,wolfe,0,5310
4748,violet,violet,1,5384
